job_id,job_title,job_category,company_name,company_size,company_type,city,education,experience,salary_min,salary_max,salary_avg,skills,job_description,requirements,publish_date,views,applications
JOB522677,产品总监,产品,大疆创新,500-999人,金融,深圳,不限,不限,8785,14276,11530,"数据分析,需求分析,原型设计","跟踪产品上线后的数据表现
负责产品总监的产品规划和设计
协调开发、设计、测试等团队资源","具备良好的产品思维和用户洞察力
熟练使用Axure、Figma等设计工具
不限及以上学历
不限以上产品经理经验",2026-02-11,1674,29
JOB771578,产品助理,产品,京东,100-499人,互联网,长沙,大专,1-3年,5360,8711,7035,"Figma,数据分析,PRD文档","进行用户调研和需求分析
负责产品助理的产品规划和设计
跟踪产品上线后的数据表现","大专及以上学历
熟练使用Axure、Figma等设计工具
有相关行业产品经验者优先
具备优秀的沟通协调能力",2026-02-12,748,159
JOB195673,新媒体运营,运营,爱奇艺,1000-9999人,互联网,北京,本科,1-3年,8724,14176,11450,"社群运营,用户增长,内容策划,数据分析,活动策划,新媒体","制定运营策略和执行计划
维护用户关系，提升用户活跃度
负责新媒体运营相关的运营工作","有成功运营案例者优先
本科及以上学历
1-3年以上运营经验
熟悉新媒体运营和内容策划",2026-02-18,1884,155
JOB584415,Java开发工程师,技术,顺丰,100-499人,医疗,南京,本科,3-5年,11865,19281,15573,"Java,TypeScript,Spark","参与需求分析、系统设计、编码实现和测试
参与技术方案评审，解决技术难题
负责Java开发工程师相关的系统设计和开发工作","本科及以上学历，计算机相关专业优先
具备良好的编程基础和算法能力
有大型项目经验者优先
具备良好的沟通能力和团队协作精神",2026-02-07,3398,84
JOB565667,内容运营,运营,哔哩哔哩,1000-9999人,房地产,重庆,博士,应届生,8165,13269,10717,"用户增长,内容策划,活动策划","策划和执行线上线下活动
分析运营数据，优化运营效果
制定运营策略和执行计划","应届生以上运营经验
具备数据分析能力和运营思维
博士及以上学历
具备良好的文案写作能力",2026-02-27,3616,30
JOB938966,出纳,职能,滴滴,100-499人,能源,杭州,大专,5-10年,9493,15426,12459,"Excel,薪酬管理,招聘,PPT,组织管理","负责出纳相关工作
整理和归档相关文件资料
协助部门完成日常管理工作","具备良好的沟通协调能力
大专及以上学历
5-10年以上相关工作经验
工作认真负责，细致耐心",2026-02-04,292,197
JOB573438,BD经理,市场,美团,100-499人,房地产,深圳,博士,不限,12903,20968,16935,"BD,市场调研,渠道拓展,品牌推广,公关","拓展市场渠道和合作伙伴
组织市场活动和品牌宣传
制定市场推广策略和计划","具备良好的商务谈判能力
具备市场策划和执行能力
熟悉各类营销渠道和推广方式
博士及以上学历",2026-02-04,4548,144
JOB340670,用户运营,运营,携程,10000人以上,互联网,青岛,博士,不限,8100,13164,10632,"社群运营,数据分析,SEO","负责用户运营相关的运营工作
制定运营策略和执行计划
策划和执行线上线下活动","不限以上运营经验
具备良好的文案写作能力
具备数据分析能力和运营思维
博士及以上学历",2026-03-03,1344,149
JOB489280,运营经理,运营,字节跳动,20-99人,零售,上海,本科,不限,6950,11293,9121,"社群运营,活动策划,用户增长,新媒体","维护用户关系，提升用户活跃度
负责运营经理相关的运营工作
策划和执行线上线下活动","熟悉新媒体运营和内容策划
有成功运营案例者优先
不限以上运营经验
具备数据分析能力和运营思维",2026-02-13,1395,88
JOB277366,数据运营,运营,携程,20-99人,金融,郑州,硕士,1-3年,6077,9875,7976,"活动策划,用户增长,SEM","策划和执行线上线下活动
制定运营策略和执行计划
维护用户关系，提升用户活跃度","1-3年以上运营经验
硕士及以上学历
熟悉新媒体运营和内容策划
有成功运营案例者优先",2026-02-11,4836,121
JOB692194,市场专员,市场,大疆创新,10000人以上,制造业,郑州,不限,10年以上,15630,25399,20514,"市场调研,营销策划,品牌推广,公关,媒介投放","组织市场活动和品牌宣传
拓展市场渠道和合作伙伴
分析市场动态和竞争对手","有相关行业资源者优先
具备市场策划和执行能力
具备良好的商务谈判能力
10年以上以上市场推广经验",2026-03-01,3999,190
JOB330131,算法工程师,技术,新浪,10000人以上,互联网,西安,大专,5-10年,10432,16952,13692,"Scikit-learn,机器学习,微服务","参与需求分析、系统设计、编码实现和测试
持续优化系统性能和用户体验
编写高质量、可维护的代码","大专及以上学历，计算机相关专业优先
具备良好的编程基础和算法能力
具备良好的沟通能力和团队协作精神
5-10年以上相关工作经验",2026-03-01,3636,119
JOB939318,BD经理,市场,顺丰,1000-9999人,物流,青岛,不限,5-10年,12577,20439,16508,"品牌推广,公关,BD,营销策划,渠道拓展,媒介投放","组织市场活动和品牌宣传
分析市场动态和竞争对手
负责BD经理相关的市场推广工作","具备良好的商务谈判能力
有相关行业资源者优先
5-10年以上市场推广经验
熟悉各类营销渠道和推广方式",2026-02-09,3612,56
JOB463801,3D设计师,设计,网易,0-20人,互联网,成都,不限,1-3年,5780,9392,7586,"3D Max,Figma,Sketch,C4D,Adobe XD","持续优化设计质量和用户体验
负责3D设计师相关的设计工作
与产品、开发团队协作","熟练使用设计软件和工具
具备良好的沟通理解能力
1-3年以上设计经验
具备良好的审美能力和创意思维",2026-02-14,1504,113
JOB631269,3D设计师,设计,旷视科技,0-20人,零售,长沙,不限,10年以上,13357,21705,17531,"Illustrator,Adobe XD,Figma,Sketch,3D Max","持续优化设计质量和用户体验
负责3D设计师相关的设计工作
根据需求进行创意设计和视觉表现","有优秀作品集者优先
具备良好的沟通理解能力
不限及以上学历，设计相关专业优先
10年以上以上设计经验",2026-02-06,1335,200
JOB304109,全栈开发工程师,技术,小米,100-499人,医疗,重庆,大专,3-5年,10486,17041,13763,"Redis,大数据,机器学习,TypeScript,Spring Boot","参与技术方案评审，解决技术难题
负责全栈开发工程师相关的系统设计和开发工作
持续优化系统性能和用户体验","熟悉相关技术栈和开发工具
具备良好的沟通能力和团队协作精神
3-5年以上相关工作经验
大专及以上学历，计算机相关专业优先",2026-02-04,240,91
JOB676568,产品经理,产品,中兴通讯,100-499人,制造业,苏州,本科,3-5年,10792,17538,14165,"需求分析,原型设计,Axure","跟踪产品上线后的数据表现
编写产品需求文档（PRD）
协调开发、设计、测试等团队资源","有相关行业产品经验者优先
本科及以上学历
熟练使用Axure、Figma等设计工具
具备良好的产品思维和用户洞察力",2026-03-04,2560,23
JOB926381,数据运营,运营,360,500-999人,零售,西安,大专,不限,4160,6760,5460,"数据分析,内容策划,SEO,社群运营,活动策划,新媒体","维护用户关系，提升用户活跃度
分析运营数据，优化运营效果
负责数据运营相关的运营工作","具备数据分析能力和运营思维
具备良好的文案写作能力
熟悉新媒体运营和内容策划
有成功运营案例者优先",2026-02-10,486,54
JOB493086,品牌经理,市场,格力,500-999人,互联网,上海,大专,5-10年,16513,26834,21673,"营销策划,媒介投放,BD,公关,品牌推广,渠道拓展","负责品牌经理相关的市场推广工作
分析市场动态和竞争对手
制定市场推广策略和计划","有相关行业资源者优先
具备良好的商务谈判能力
具备市场策划和执行能力
熟悉各类营销渠道和推广方式",2026-02-27,1563,97
JOB834022,机器学习工程师,技术,腾讯,100-499人,教育,天津,硕士,10年以上,23511,38205,30858,"微服务,Git,React,Linux,TensorFlow,高并发","参与技术方案评审，解决技术难题
参与需求分析、系统设计、编码实现和测试
编写高质量、可维护的代码","具备良好的编程基础和算法能力
具备良好的沟通能力和团队协作精神
有大型项目经验者优先
10年以上以上相关工作经验",2026-02-26,3186,164
JOB292908,用户运营,运营,华为,100-499人,房地产,南京,博士,10年以上,40856,66391,53623,"社群运营,内容策划,用户增长,数据分析,新媒体","策划和执行线上线下活动
制定运营策略和执行计划
负责用户运营相关的运营工作","10年以上以上运营经验
博士及以上学历
具备数据分析能力和运营思维
具备良好的文案写作能力",2026-02-19,4608,83
JOB379622,用户研究,产品,新浪,0-20人,零售,上海,大专,应届生,5234,8506,6870,"需求分析,PRD文档,产品设计,原型设计","负责用户研究的产品规划和设计
跟踪产品上线后的数据表现
进行用户调研和需求分析","应届生以上产品经理经验
熟练使用Axure、Figma等设计工具
具备优秀的沟通协调能力
大专及以上学历",2026-03-04,2859,134
JOB535848,平面设计,设计,搜狐,20-99人,其他,杭州,硕士,应届生,9992,16238,13115,"Illustrator,Photoshop,After Effects,Figma","负责平面设计相关的设计工作
根据需求进行创意设计和视觉表现
与产品、开发团队协作","具备良好的沟通理解能力
应届生以上设计经验
硕士及以上学历，设计相关专业优先
具备良好的审美能力和创意思维",2026-02-04,3214,195
JOB352965,市场专员,市场,大华股份,500-999人,物流,青岛,大专,1-3年,4601,7477,6039,"媒介投放,BD,公关","负责市场专员相关的市场推广工作
拓展市场渠道和合作伙伴
分析市场动态和竞争对手","具备良好的商务谈判能力
1-3年以上市场推广经验
具备市场策划和执行能力
熟悉各类营销渠道和推广方式",2026-02-17,2076,27
JOB423452,活动运营,运营,百度,100-499人,互联网,武汉,不限,1-3年,6287,10217,8252,"内容策划,新媒体,活动策划","维护用户关系，提升用户活跃度
分析运营数据，优化运营效果
策划和执行线上线下活动","具备良好的文案写作能力
不限及以上学历
有成功运营案例者优先
具备数据分析能力和运营思维",2026-02-21,2971,163
JOB492546,产品助理,产品,商汤科技,10000人以上,物流,长沙,博士,10年以上,25975,42210,34092,"用户研究,产品设计,需求分析,Figma,Axure,数据分析","负责产品助理的产品规划和设计
进行用户调研和需求分析
跟踪产品上线后的数据表现","10年以上以上产品经理经验
有相关行业产品经验者优先
博士及以上学历
熟练使用Axure、Figma等设计工具",2026-02-19,203,194
JOB994656,产品总监,产品,联想,10000人以上,金融,杭州,博士,1-3年,18229,29622,23925,"原型设计,PRD文档,Axure,需求分析","跟踪产品上线后的数据表现
编写产品需求文档（PRD）
协调开发、设计、测试等团队资源","具备良好的产品思维和用户洞察力
博士及以上学历
有相关行业产品经验者优先
熟练使用Axure、Figma等设计工具",2026-02-18,3673,164
JOB993491,产品助理,产品,旷视科技,0-20人,金融,北京,本科,10年以上,32258,52420,42339,"数据分析,Figma,PRD文档,Axure,用户研究","进行用户调研和需求分析
编写产品需求文档（PRD）
负责产品助理的产品规划和设计","有相关行业产品经验者优先
熟练使用Axure、Figma等设计工具
具备优秀的沟通协调能力
具备良好的产品思维和用户洞察力",2026-02-22,3630,190
JOB730390,市场专员,市场,海尔,500-999人,零售,南京,大专,1-3年,7325,11903,9614,"品牌推广,营销策划,媒介投放","制定市场推广策略和计划
拓展市场渠道和合作伙伴
组织市场活动和品牌宣传","1-3年以上市场推广经验
具备市场策划和执行能力
大专及以上学历
具备良好的商务谈判能力",2026-02-07,3506,127
